time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1584175769.37857699,0.04132484,0.01033350,0.00000295,1443629.00000000,0.03698065,0.000000,0.000000
1584175769.47866392,0.04132371,0.01112905,0.00000302,1437835.00000000,0.03870208,0.000000,0.000000
1584175769.57881188,0.04132256,0.01086117,0.00000311,1438854.00000000,0.03863996,0.000000,0.000000
1584175769.67883611,0.04132101,0.01056868,0.00000312,1439831.00000000,0.03770058,0.000000,0.000000
1584175769.77887988,0.04132000,0.01133810,0.00000316,1440644.00000000,0.03895401,0.000000,0.000000
1584175769.87894011,0.04131925,0.01160658,0.00000320,1441506.00000000,0.03957147,0.000000,0.000000
1584175769.97907996,0.04131956,0.01281462,0.00000327,1442207.00000000,0.04203827,0.000000,0.000000
1584175770.07919502,0.04131927,0.01231705,0.00000319,1442802.00000000,0.04065255,0.000000,0.000000
1584175770.17923594,0.04131897,0.01163919,0.00000324,1443411.00000000,0.04060229,0.000000,0.000000
1584175770.27936101,0.04131888,0.01181869,0.00000324,1444135.00000000,0.04111972,0.000000,0.000000
1584175770.37939191,0.04132195,0.01239531,0.00000356,1444707.00000000,0.04850932,0.000000,0.000000
1584175770.47954106,0.04132365,0.01316102,0.00000339,1445464.00000000,0.04530134,0.000000,0.000000
1584175770.57960892,0.04132694,0.01571471,0.00000345,1446226.00000000,0.04904164,0.000000,0.000000
1584175770.67970991,0.04133081,0.01816424,0.00000364,1447283.00000000,0.05039115,0.000000,0.000000
1584175770.77975893,0.04133626,0.01491394,0.00000374,1448594.00000000,0.05410335,0.000000,0.000000
1584175770.87987804,0.04133703,0.01388116,0.00000330,1449606.00000000,0.04315157,0.000000,0.000000
1584175770.97993112,0.04133764,0.01144860,0.00000330,1450177.00000000,0.04277147,0.000000,0.000000
1584175771.08008409,0.04133731,0.01125717,0.00000327,1450768.00000000,0.04054316,0.000000,0.000000
1584175771.18013692,0.04133712,0.01238068,0.00000326,1451387.00000000,0.04090976,0.000000,0.000000
1584175771.28023291,0.04133720,0.01163950,0.00000326,1451833.00000000,0.04151201,0.000000,0.000000
1584175771.38022304,0.04133773,0.01255459,0.00000330,1452418.00000000,0.04259244,0.000000,0.000000
1584175771.48041391,0.04134111,0.01245789,0.00000374,1453015.00000000,0.04929295,0.000000,0.000000
1584175771.58048606,0.04134226,0.01294762,0.00000331,1453703.00000000,0.04404670,0.000000,0.000000
1584175771.68053198,0.04134345,0.01277350,0.00000333,1454219.00000000,0.04412970,0.000000,0.000000
1584175771.78064489,0.04134414,0.01273223,0.00000331,1454854.00000000,0.04296590,0.000000,0.000000
1584175771.88073206,0.04134850,0.01405523,0.00000385,1455545.00000000,0.05162999,0.000000,0.000000
1584175771.98082805,0.04135057,0.01329856,0.00000337,1456115.00000000,0.04622120,0.000000,0.000000
1584175772.08088994,0.04135211,0.01306332,0.00000331,1457057.00000000,0.04498334,0.000000,0.000000
1584175772.18100095,0.04135293,0.01228709,0.00000328,1457701.00000000,0.04328880,0.000000,0.000000
1584175772.28103089,0.04135497,0.01310947,0.00000332,1458495.00000000,0.04616289,0.000000,0.000000
1584175772.38118696,0.04135732,0.01328632,0.00000338,1459115.00000000,0.04691431,0.000000,0.000000
1584175772.48122501,0.04136103,0.01461936,0.00000337,1459916.00000000,0.05009910,0.000000,0.000000
1584175772.58130002,0.04136400,0.01469175,0.00000337,1460553.00000000,0.04839897,0.000000,0.000000
1584175772.68137598,0.04136715,0.01533932,0.00000341,1461156.00000000,0.04881264,0.000000,0.000000
1584175772.78154707,0.04137043,0.01554709,0.00000344,1462180.00000000,0.04911708,0.000000,0.000000
1584175772.88159299,0.04137450,0.01703789,0.00000333,1463171.00000000,0.05099433,0.000000,0.000000
1584175772.98168302,0.04137658,0.01414215,0.00000337,1463944.00000000,0.04630688,0.000000,0.000000
1584175773.08175206,0.04137935,0.01366516,0.00000337,1464725.00000000,0.04792208,0.000000,0.000000
1584175773.18183303,0.04138095,0.01304847,0.00000325,1465254.00000000,0.04518341,0.000000,0.000000
1584175773.28195095,0.04138288,0.01328105,0.00000329,1466070.00000000,0.04595370,0.000000,0.000000
1584175773.38201308,0.04138422,0.01275902,0.00000322,1466791.00000000,0.04456588,0.000000,0.000000
1584175773.48212099,0.04138647,0.01276445,0.00000324,1467538.00000000,0.04669960,0.000000,0.000000
1584175773.58221102,0.04138915,0.01351179,0.00000340,1468182.00000000,0.04775984,0.000000,0.000000
1584175773.68230605,0.04139185,0.01374015,0.00000326,1468550.00000000,0.04778805,0.000000,0.000000
1584175773.78232598,0.04139572,0.01415086,0.00000340,1469364.00000000,0.05060109,0.000000,0.000000
1584175773.88242197,0.04139899,0.01403221,0.00000332,1470159.00000000,0.04915096,0.000000,0.000000
1584175773.98252296,0.04140283,0.01469557,0.00000332,1470850.00000000,0.05052761,0.000000,0.000000
1584175774.08264303,0.04140606,0.01371591,0.00000328,1471548.00000000,0.04908860,0.000000,0.000000
1584175774.18267989,0.04140893,0.01430834,0.00000321,1472255.00000000,0.04823538,0.000000,0.000000
1584175774.28277993,0.04141227,0.01423899,0.00000325,1473114.00000000,0.04934598,0.000000,0.000000
1584175774.38285589,0.04141640,0.01509517,0.00000335,1473782.00000000,0.05125505,0.000000,0.000000
1584175774.48297310,0.04142029,0.01425864,0.00000335,1474292.00000000,0.05068127,0.000000,0.000000
1584175774.58303905,0.04142480,0.01412947,0.00000346,1474981.00000000,0.05217409,0.000000,0.000000
1584175774.68319201,0.04142791,0.01337029,0.00000331,1475617.00000000,0.04882744,0.000000,0.000000
1584175774.78322291,0.04143032,0.01438639,0.00000332,1476564.00000000,0.04717184,0.000000,0.000000
1584175774.88329697,0.04143451,0.01504187,0.00000345,1477275.00000000,0.05142576,0.000000,0.000000
1584175774.98336792,0.04143971,0.01742659,0.00000337,1478273.00000000,0.05384829,0.000000,0.000000
1584175775.08354712,0.04144382,0.01592353,0.00000340,1479576.00000000,0.05127499,0.000000,0.000000
1584175775.18356109,0.04144767,0.01524293,0.00000335,1480874.00000000,0.05061967,0.000000,0.000000
1584175775.28363204,0.04145103,0.01516858,0.00000346,1482213.00000000,0.04947879,0.000000,0.000000
1584175775.38374400,0.04145454,0.01428403,0.00000353,1482929.00000000,0.04986151,0.000000,0.000000
1584175775.48380709,0.04145519,0.01246599,0.00000332,1483608.00000000,0.04300841,0.000000,0.000000
1584175775.58389902,0.04145608,0.01318538,0.00000333,1484435.00000000,0.04356794,0.000000,0.000000
1584175775.68405199,0.04145808,0.01353808,0.00000356,1484774.00000000,0.04625404,0.000000,0.000000
1584175775.78407502,0.04145897,0.01366778,0.00000335,1485581.00000000,0.04358203,0.000000,0.000000
1584175775.88419294,0.04146019,0.01388750,0.00000326,1486118.00000000,0.04438607,0.000000,0.000000
1584175775.98426104,0.04146110,0.01249868,0.00000339,1486726.00000000,0.04365312,0.000000,0.000000
1584175776.08439207,0.04146206,0.01336157,0.00000329,1487488.00000000,0.04374438,0.000000,0.000000
1584175776.18441510,0.04146266,0.01301996,0.00000328,1488406.00000000,0.04291743,0.000000,0.000000
1584175776.28462005,0.04146414,0.01398206,0.00000325,1488780.00000000,0.04500181,0.000000,0.000000
1584175776.38458610,0.04146582,0.01502205,0.00000327,1489719.00000000,0.04549562,0.000000,0.000000
1584175776.48471498,0.04146904,0.01523268,0.00000331,1490041.00000000,0.04920718,0.000000,0.000000
1584175776.58477807,0.04147125,0.01466522,0.00000329,1490934.00000000,0.04678253,0.000000,0.000000
1584175776.68485904,0.04147381,0.01432767,0.00000323,1491401.00000000,0.04763080,0.000000,0.000000
1584175776.78492498,0.04147591,0.01357776,0.00000333,1492385.00000000,0.04651317,0.000000,0.000000
1584175776.88505411,0.04147894,0.01485953,0.00000325,1493321.00000000,0.04876635,0.000000,0.000000
1584175776.98510504,0.04148195,0.01422217,0.00000332,1494332.00000000,0.04872933,0.000000,0.000000
1584175777.08519101,0.04148610,0.01513463,0.00000331,1495301.00000000,0.05146485,0.000000,0.000000
1584175777.18528295,0.04149086,0.01574887,0.00000336,1496393.00000000,0.05295739,0.000000,0.000000
1584175777.28536892,0.04149432,0.01441491,0.00000336,1497248.00000000,0.04983240,0.000000,0.000000
1584175777.38547611,0.04149764,0.01441689,0.00000339,1498083.00000000,0.04951393,0.000000,0.000000
1584175777.48551798,0.04150057,0.01440735,0.00000329,1499016.00000000,0.04854679,0.000000,0.000000
1584175777.58564210,0.04150347,0.01490314,0.00000331,1499926.00000000,0.04851691,0.000000,0.000000
1584175777.68575692,0.04150761,0.01489551,0.00000336,1500481.00000000,0.05149152,0.000000,0.000000
1584175777.78582597,0.04151166,0.01431363,0.00000327,1501364.00000000,0.05128545,0.000000,0.000000
1584175777.88597298,0.04151665,0.01463944,0.00000335,1502408.00000000,0.05357346,0.000000,0.000000
1584175777.98596597,0.04151989,0.01343480,0.00000327,1503224.00000000,0.04934896,0.000000,0.000000
1584175778.08611202,0.04152164,0.01272486,0.00000325,1504138.00000000,0.04575200,0.000000,0.000000
1584175778.18615603,0.04152468,0.01354132,0.00000326,1504592.00000000,0.04887388,0.000000,0.000000
1584175778.28622794,0.04152712,0.01450558,0.00000323,1505405.00000000,0.04741324,0.000000,0.000000
1584175778.38629103,0.04152804,0.01211786,0.00000316,1504976.00000000,0.04376403,0.000000,0.000000
1584175778.48639202,0.04152986,0.01417777,0.00000316,1505864.00000000,0.04594343,0.000000,0.000000
1584175778.58648992,0.04153278,0.01384215,0.00000321,1505773.00000000,0.04858287,0.000000,0.000000
1584175778.68658996,0.04153412,0.01198463,0.00000327,1506539.00000000,0.04478116,0.000000,0.000000
1584175778.78665805,0.04153442,0.01155134,0.00000316,1507266.00000000,0.04227214,0.000000,0.000000
1584175778.88676405,0.04153474,0.01143063,0.00000312,1507906.00000000,0.04231470,0.000000,0.000000
1584175778.98683095,0.04153486,0.01095061,0.00000316,1508515.00000000,0.04181965,0.000000,0.000000
1584175779.08693504,0.04153639,0.01210405,0.00000317,1509148.00000000,0.04526114,0.000000,0.000000
1584175779.18702602,0.04153685,0.01158618,0.00000325,1509773.00000000,0.04263644,0.000000,0.000000
1584175779.28712106,0.04153748,0.01119112,0.00000334,1510165.00000000,0.04306974,0.000000,0.000000
1584175779.38717699,0.04153786,0.01117430,0.00000331,1510653.00000000,0.04246769,0.000000,0.000000
1584175779.48734307,0.04154091,0.01225553,0.00000359,1511084.00000000,0.04895765,0.000000,0.000000
1584175779.58733296,0.04154131,0.01173163,0.00000329,1511426.00000000,0.04251780,0.000000,0.000000
1584175779.68740892,0.04154158,0.01193204,0.00000319,1511783.00000000,0.04218157,0.000000,0.000000
1584175779.78753304,0.04154213,0.01225252,0.00000331,1512359.00000000,0.04289574,0.000000,0.000000
1584175779.88761401,0.04154331,0.01284328,0.00000318,1513046.00000000,0.04441347,0.000000,0.000000
1584175779.98772097,0.04154459,0.01255391,0.00000342,1513835.00000000,0.04466379,0.000000,0.000000
1584175780.08778501,0.04154623,0.01317688,0.00000329,1514417.00000000,0.04554882,0.000000,0.000000
1584175780.18789601,0.04154744,0.01269381,0.00000338,1515077.00000000,0.04450254,0.000000,0.000000
1584175780.28792191,0.04154803,0.01253444,0.00000322,1516048.00000000,0.04297592,0.000000,0.000000
1584175780.38800812,0.04154836,0.01190417,0.00000336,1516592.00000000,0.04236461,0.000000,0.000000
1584175780.48809505,0.04154878,0.01292879,0.00000324,1517133.00000000,0.04256693,0.000000,0.000000
1584175780.58821702,0.04154925,0.01210013,0.00000337,1517254.00000000,0.04269656,0.000000,0.000000
1584175780.68833995,0.04154930,0.01125996,0.00000322,1517674.00000000,0.04166274,0.000000,0.000000
1584175780.78841209,0.04154888,0.01112025,0.00000319,1518230.00000000,0.04052680,0.000000,0.000000
1584175780.88852000,0.04154873,0.01126427,0.00000329,1518602.00000000,0.04117534,0.000000,0.000000
1584175780.98855901,0.04154813,0.01084652,0.00000321,1519167.00000000,0.04009112,0.000000,0.000000
1584175781.08877611,0.04154799,0.01159009,0.00000321,1519535.00000000,0.04119534,0.000000,0.000000
1584175781.18876004,0.04154844,0.01137320,0.00000329,1519642.00000000,0.04264959,0.000000,0.000000
1584175781.28884602,0.04155008,0.01285413,0.00000338,1520014.00000000,0.04556434,0.000000,0.000000
1584175781.38890290,0.04155070,0.01163470,0.00000329,1520545.00000000,0.04307460,0.000000,0.000000
1584175781.48900390,0.04155097,0.01085492,0.00000324,1520972.00000000,0.04220800,0.000000,0.000000
1584175781.58910608,0.04156921,0.05453206,0.00000340,1521455.00000000,0.08630220,0.000000,0.000000
1584175781.68920994,0.04156914,0.00986614,0.00000337,1522024.00000000,0.04139063,0.000000,0.000000
1584175781.78927898,0.04157059,0.01026121,0.00000343,1523216.00000000,0.04513445,0.000000,0.000000
1584175781.88936090,0.04157017,0.00929863,0.00000321,1512673.00000000,0.04054969,0.000000,0.000000
1584175781.98942399,0.04156863,0.00948370,0.00000292,1513108.00000000,0.03777760,0.000000,0.000000
1584175782.08955097,0.04156777,0.00992192,0.00000302,1513775.00000000,0.03944309,0.000000,0.000000
1584175782.18958592,0.04156713,0.01014710,0.00000305,1514338.00000000,0.04000984,0.000000,0.000000
1584175782.28970599,0.04156751,0.01067615,0.00000317,1515037.00000000,0.04250171,0.000000,0.000000
1584175782.38985205,0.04156652,0.01024302,0.00000304,1515635.00000000,0.03913851,0.000000,0.000000
1584175782.48988700,0.04156507,0.00948040,0.00000302,1516218.00000000,0.03798215,0.000000,0.000000
1584175782.58994198,0.04156506,0.01079733,0.00000315,1516728.00000000,0.04154049,0.000000,0.000000
1584175782.69011402,0.04156515,0.01115649,0.00000306,1517278.00000000,0.04178187,0.000000,0.000000
1584175782.79013300,0.04156493,0.01121140,0.00000310,1517710.00000000,0.04102189,0.000000,0.000000
1584175782.89021897,0.04156471,0.01003108,0.00000323,1518273.00000000,0.04104256,0.000000,0.000000
1584175782.99025011,0.04156421,0.01033480,0.00000312,1518682.00000000,0.04031863,0.000000,0.000000
1584175783.09031892,0.04156326,0.00967763,0.00000315,1519396.00000000,0.03920883,0.000000,0.000000
1584175783.19045305,0.04156325,0.01068036,0.00000320,1520134.00000000,0.04155102,0.000000,0.000000
1584175783.29057693,0.04156278,0.01048112,0.00000311,1520832.00000000,0.04039769,0.000000,0.000000
1584175783.39062905,0.04156305,0.01130867,0.00000316,1521342.00000000,0.04224559,0.000000,0.000000
1584175783.49074292,0.04156317,0.01075984,0.00000314,1521774.00000000,0.04185195,0.000000,0.000000
1584175783.59082198,0.04156288,0.01037145,0.00000314,1522224.00000000,0.04084300,0.000000,0.000000
1584175783.69092488,0.04156219,0.00983099,0.00000313,1522538.00000000,0.03986663,0.000000,0.000000
1584175783.79096889,0.04156203,0.01037333,0.00000316,1522951.00000000,0.04115337,0.000000,0.000000
1584175783.89108205,0.04156197,0.01020778,0.00000316,1523025.00000000,0.04140391,0.000000,0.000000
1584175783.99126911,0.04156176,0.01004578,0.00000313,1523348.00000000,0.04105561,0.000000,0.000000
1584175784.09126711,0.04156139,0.00995906,0.00000315,1523573.00000000,0.04063920,0.000000,0.000000
1584175784.19130492,0.04156141,0.01003698,0.00000318,1523848.00000000,0.04161698,0.000000,0.000000
1584175784.29144311,0.04156180,0.01036976,0.00000325,1524009.00000000,0.04251806,0.000000,0.000000
1584175784.39151812,0.04156148,0.00991002,0.00000319,1524323.00000000,0.04076278,0.000000,0.000000
1584175784.49159694,0.04156088,0.00970724,0.00000314,1524551.00000000,0.04009341,0.000000,0.000000
1584175784.59173012,0.04156025,0.00950377,0.00000315,1524764.00000000,0.03998991,0.000000,0.000000
1584175784.69172812,0.04156022,0.00997203,0.00000317,1525031.00000000,0.04149190,0.000000,0.000000
1584175784.79184794,0.04155994,0.00992244,0.00000314,1525213.00000000,0.04085742,0.000000,0.000000
1584175784.89191103,0.04155972,0.00989297,0.00000316,1525370.00000000,0.04102116,0.000000,0.000000
1584175784.99206400,0.04155881,0.00921448,0.00000317,1525528.00000000,0.03927849,0.000000,0.000000
1584175785.09207797,0.04155867,0.00974327,0.00000312,1525694.00000000,0.04121009,0.000000,0.000000
1584175785.19219899,0.04155805,0.00929250,0.00000313,1525841.00000000,0.04002981,0.000000,0.000000
1584175785.29224396,0.04155744,0.00933676,0.00000316,1526035.00000000,0.04003166,0.000000,0.000000
1584175785.39245892,0.04155641,0.00904319,0.00000316,1526057.00000000,0.03900554,0.000000,0.000000
1584175785.49246502,0.04155548,0.00914691,0.00000313,1526228.00000000,0.03922907,0.000000,0.000000
1584175785.59255099,0.04155478,0.00912919,0.00000315,1526381.00000000,0.03980937,0.000000,0.000000
1584175785.69256496,0.04155394,0.00948739,0.00000311,1526470.00000000,0.03946821,0.000000,0.000000
1584175785.79276395,0.04155325,0.00926226,0.00000310,1526552.00000000,0.03982710,0.000000,0.000000
1584175785.89286399,0.04155184,0.00905103,0.00000313,1526679.00000000,0.03802605,0.000000,0.000000
1584175785.99294400,0.04155138,0.00922518,0.00000312,1526887.00000000,0.04040262,0.000000,0.000000
1584175786.09299302,0.04155080,0.00992657,0.00000312,1527237.00000000,0.04011404,0.000000,0.000000
1584175786.19310093,0.04155102,0.01064219,0.00000311,1527557.00000000,0.04208199,0.000000,0.000000
1584175786.29315305,0.04155068,0.01072658,0.00000313,1527576.00000000,0.04071528,0.000000,0.000000
1584175786.39323711,0.04155088,0.01077663,0.00000328,1527988.00000000,0.04204515,0.000000,0.000000
1584175786.49326897,0.04155360,0.01110443,0.00000352,1528448.00000000,0.04834787,0.000000,0.000000
1584175786.59340096,0.04155335,0.01022303,0.00000311,1528950.00000000,0.04092860,0.000000,0.000000
1584175786.69351912,0.04155303,0.01033097,0.00000315,1529480.00000000,0.04075381,0.000000,0.000000
1584175786.79356408,0.04155291,0.01053038,0.00000314,1529810.00000000,0.04124939,0.000000,0.000000
1584175786.89366102,0.04155285,0.01050193,0.00000315,1530321.00000000,0.04142054,0.000000,0.000000
1584175786.99373698,0.04155254,0.00996556,0.00000316,1530598.00000000,0.04076649,0.000000,0.000000
1584175787.09384394,0.04155245,0.01010997,0.00000313,1530897.00000000,0.04133170,0.000000,0.000000
1584175787.19394112,0.04155329,0.01143079,0.00000316,1531134.00000000,0.04365175,0.000000,0.000000
1584175787.29403710,0.04155323,0.01014450,0.00000327,1531268.00000000,0.04139962,0.000000,0.000000
1584175787.39406800,0.04155423,0.01028533,0.00000323,1531673.00000000,0.04407762,0.000000,0.000000
1584175787.49412704,0.04155470,0.01052495,0.00000316,1532020.00000000,0.04273257,0.000000,0.000000
1584175787.59424210,0.04155603,0.01106896,0.00000313,1532412.00000000,0.04489797,0.000000,0.000000
1584175787.69433594,0.04155656,0.01053110,0.00000320,1532898.00000000,0.04289231,0.000000,0.000000
1584175787.79440904,0.04155690,0.01072437,0.00000314,1533259.00000000,0.04241036,0.000000,0.000000
1584175787.89454007,0.04155783,0.01083149,0.00000313,1533649.00000000,0.04389388,0.000000,0.000000
1584175787.99454188,0.04155816,0.01097311,0.00000317,1534197.00000000,0.04237585,0.000000,0.000000
1584175788.09464097,0.04155922,0.01146839,0.00000318,1534652.00000000,0.04424010,0.000000,0.000000
1584175788.19474506,0.04156242,0.01246192,0.00000340,1535245.00000000,0.04962327,0.000000,0.000000
1584175788.29487705,0.04156395,0.01263044,0.00000319,1535780.00000000,0.04541425,0.000000,0.000000
1584175788.39488292,0.04156582,0.01254189,0.00000324,1536346.00000000,0.04627512,0.000000,0.000000
1584175788.49498296,0.04156709,0.01188248,0.00000326,1536325.00000000,0.04475845,0.000000,0.000000
1584175788.59511089,0.04156852,0.01191825,0.00000325,1536976.00000000,0.04519038,0.000000,0.000000
1584175788.69517803,0.04157008,0.01270678,0.00000317,1537534.00000000,0.04549857,0.000000,0.000000
1584175788.79522705,0.04157228,0.01333393,0.00000324,1538104.00000000,0.04713828,0.000000,0.000000
1584175788.89544201,0.04157478,0.01292753,0.00000325,1538452.00000000,0.04786949,0.000000,0.000000
1584175788.99549103,0.04157701,0.01335804,0.00000324,1539309.00000000,0.04722730,0.000000,0.000000
1584175789.09560800,0.04157973,0.01304241,0.00000328,1540123.00000000,0.04844321,0.000000,0.000000
1584175789.19566607,0.04158244,0.01356764,0.00000321,1540839.00000000,0.04844357,0.000000,0.000000
1584175789.29577088,0.04158544,0.01355076,0.00000325,1541398.00000000,0.04917182,0.000000,0.000000
1584175789.39583993,0.04158815,0.01318775,0.00000326,1542049.00000000,0.04844790,0.000000,0.000000
1584175789.49593997,0.04159058,0.01324803,0.00000332,1542663.00000000,0.04772258,0.000000,0.000000
1584175789.59598494,0.04159355,0.01322674,0.00000334,1543118.00000000,0.04911370,0.000000,0.000000
1584175789.69611597,0.04159580,0.01243607,0.00000325,1543732.00000000,0.04729556,0.000000,0.000000
1584175789.79615593,0.04159901,0.01374275,0.00000328,1544465.00000000,0.04974735,0.000000,0.000000
1584175789.89629197,0.04160135,0.01358381,0.00000327,1545009.00000000,0.04752486,0.000000,0.000000
1584175789.99632192,0.04160487,0.01434489,0.00000327,1545699.00000000,0.05054324,0.000000,0.000000
1584175790.09645891,0.04160731,0.01420763,0.00000324,1546151.00000000,0.04777419,0.000000,0.000000
1584175790.19650888,0.04161235,0.01507127,0.00000334,1546945.00000000,0.05442098,0.000000,0.000000
1584175790.29661107,0.04161625,0.01593909,0.00000320,1547716.00000000,0.05152021,0.000000,0.000000
1584175790.39669204,0.04162232,0.01526661,0.00000344,1548285.00000000,0.05704219,0.000000,0.000000
1584175790.49681091,0.04162516,0.01415031,0.00000318,1548725.00000000,0.04884136,0.000000,0.000000
1584175790.59684205,0.04162846,0.01453639,0.00000322,1549462.00000000,0.05001326,0.000000,0.000000
1584175790.69699502,0.04163098,0.01430517,0.00000315,1549910.00000000,0.04803373,0.000000,0.000000
1584175790.79701495,0.04163459,0.01469750,0.00000321,1550700.00000000,0.05081722,0.000000,0.000000
1584175790.89713812,0.04163667,0.01420105,0.00000311,1551338.00000000,0.04692838,0.000000,0.000000
1584175790.99717093,0.04163931,0.01353894,0.00000318,1551285.00000000,0.04836461,0.000000,0.000000
1584175791.09731507,0.04164224,0.01370079,0.00000321,1552268.00000000,0.04910127,0.000000,0.000000
1584175791.19739294,0.04164613,0.01407674,0.00000334,1553288.00000000,0.05156151,0.000000,0.000000
1584175791.29748607,0.04164769,0.01246626,0.00000316,1554147.00000000,0.04562242,0.000000,0.000000
1584175791.39752698,0.04164898,0.01237300,0.00000315,1554920.00000000,0.04493621,0.000000,0.000000
1584175791.49761605,0.04165034,0.01227265,0.00000316,1555470.00000000,0.04512866,0.000000,0.000000
1584175791.59771991,0.04165153,0.01265552,0.00000316,1556099.00000000,0.04468817,0.000000,0.000000
1584175791.69783807,0.04165360,0.01394605,0.00000320,1556816.00000000,0.04693796,0.000000,0.000000
1584175791.79789400,0.04165569,0.01414694,0.00000320,1557607.00000000,0.04698019,0.000000,0.000000
1584175791.89801502,0.04165762,0.01315959,0.00000317,1558247.00000000,0.04659850,0.000000,0.000000
1584175791.99807405,0.04166040,0.01279925,0.00000322,1559177.00000000,0.04875583,0.000000,0.000000
1584175792.09814000,0.04166217,0.01262682,0.00000322,1559813.00000000,0.04619554,0.000000,0.000000
1584175792.19825506,0.04166515,0.01356225,0.00000335,1560420.00000000,0.04929475,0.000000,0.000000
1584175792.29840803,0.04166937,0.01494496,0.00000333,1560958.00000000,0.05246325,0.000000,0.000000
1584175792.39844298,0.04167521,0.01581359,0.00000350,1562196.00000000,0.05662216,0.000000,0.000000
1584175792.49850607,0.04167930,0.01516659,0.00000328,1563476.00000000,0.05216692,0.000000,0.000000
1584175792.59857893,0.04168284,0.01447680,0.00000329,1564669.00000000,0.05073960,0.000000,0.000000
1584175792.69863105,0.04168693,0.01583228,0.00000327,1565595.00000000,0.05216840,0.000000,0.000000
1584175792.79876494,0.04169182,0.01674711,0.00000336,1566017.00000000,0.05422090,0.000000,0.000000
1584175792.89883494,0.04169560,0.01633004,0.00000326,1566589.00000000,0.05140065,0.000000,0.000000
1584175792.99888897,0.04170018,0.01695531,0.00000329,1568318.00000000,0.05344602,0.000000,0.000000
1584175793.09903193,0.04170436,0.01648684,0.00000332,1569753.00000000,0.05243251,0.000000,0.000000
1584175793.19908595,0.04170903,0.01659611,0.00000329,1570680.00000000,0.05372492,0.000000,0.000000
1584175793.29916501,0.04171494,0.01630038,0.00000331,1571912.00000000,0.05689754,0.000000,0.000000
1584175793.39929104,0.04172010,0.01663076,0.00000331,1573179.00000000,0.05497155,0.000000,0.000000
1584175793.49937391,0.04172608,0.01721230,0.00000329,1574416.00000000,0.05709611,0.000000,0.000000
1584175793.59955096,0.04173160,0.01612040,0.00000329,1575613.00000000,0.05592761,0.000000,0.000000
1584175793.69950008,0.04173658,0.01692697,0.00000331,1576558.00000000,0.05455271,0.000000,0.000000
1584175793.79960299,0.04174251,0.01693860,0.00000332,1577447.00000000,0.05700158,0.000000,0.000000
1584175793.89971900,0.04174920,0.01729707,0.00000341,1578656.00000000,0.05897108,0.000000,0.000000
1584175793.99982595,0.04175509,0.01661992,0.00000328,1579555.00000000,0.05694780,0.000000,0.000000
1584175794.09986806,0.04176105,0.01640063,0.00000328,1580721.00000000,0.05711819,0.000000,0.000000
1584175794.19999504,0.04176603,0.01669487,0.00000325,1581657.00000000,0.05460656,0.000000,0.000000
1584175794.30005598,0.04177162,0.01558968,0.00000344,1582335.00000000,0.05618822,0.000000,0.000000
1584175794.40016103,0.04177921,0.01906074,0.00000331,1583143.00000000,0.06134125,0.000000,0.000000
1584175794.50018907,0.04178505,0.01626384,0.00000344,1583470.00000000,0.05685700,0.000000,0.000000
1584175794.60029411,0.04179072,0.01623408,0.00000334,1584299.00000000,0.05643487,0.000000,0.000000
1584175794.70038390,0.04179747,0.01845981,0.00000338,1584988.00000000,0.05922888,0.000000,0.000000
1584175794.80051899,0.04180302,0.01670973,0.00000325,1585410.00000000,0.05615261,0.000000,0.000000
1584175794.90055609,0.04180869,0.01649525,0.00000327,1586388.00000000,0.05646472,0.000000,0.000000
1584175795.00068688,0.04181493,0.01710421,0.00000328,1586989.00000000,0.05794300,0.000000,0.000000
1584175795.10073709,0.04181961,0.01580879,0.00000330,1587928.00000000,0.05394239,0.000000,0.000000
1584175795.20077991,0.04182495,0.01643913,0.00000330,1588847.00000000,0.05565466,0.000000,0.000000
1584175795.30089903,0.04182994,0.01598766,0.00000334,1589863.00000000,0.05474868,0.000000,0.000000
1584175795.40100288,0.04183608,0.01778868,0.00000327,1590723.00000000,0.05771800,0.000000,0.000000
1584175795.50112510,0.04184163,0.01699282,0.00000331,1591504.00000000,0.05623585,0.000000,0.000000
1584175795.60121107,0.04184743,0.01648845,0.00000325,1592251.00000000,0.05688727,0.000000,0.000000
1584175795.70122790,0.04185111,0.01456722,0.00000329,1593086.00000000,0.05137524,0.000000,0.000000
1584175795.80134201,0.04185600,0.01558282,0.00000329,1593880.00000000,0.05455006,0.000000,0.000000
1584175795.90141511,0.04186054,0.01596993,0.00000336,1594685.00000000,0.05364468,0.000000,0.000000
1584175796.00148511,0.04186652,0.01686823,0.00000331,1595329.00000000,0.05738909,0.000000,0.000000
1584175796.10160398,0.04187108,0.01588410,0.00000329,1596149.00000000,0.05372081,0.000000,0.000000
1584175796.20165205,0.04187621,0.01593372,0.00000332,1597051.00000000,0.05520314,0.000000,0.000000
1584175796.30173492,0.04188240,0.01699206,0.00000334,1598120.00000000,0.05795832,0.000000,0.000000
1584175796.40182805,0.04188824,0.01636910,0.00000336,1599057.00000000,0.05706994,0.000000,0.000000
1584175796.50193906,0.04189398,0.01631632,0.00000341,1600016.00000000,0.05682952,0.000000,0.000000
1584175796.60202289,0.04189979,0.01629308,0.00000334,1600703.00000000,0.05701521,0.000000,0.000000
